Run,Event,dimuon_mass_GeV,dimuon_pt_GeV,leading_muon_pt_GeV,subleading_muon_pt_GeV,Q1,Q2,Type1,Type2,opposite_sign,both_global
148864,75380846,2.78359,14.093178373589119,8.18941,6.13717,1,-1,G,G,True,True
148864,75478795,2.80426,10.02829837243089,5.18764,4.87341,1,-1,G,G,True,True
148864,75644580,3.19247,10.391884708415505,5.87808,4.53008,1,-1,G,G,True,True
148864,75689306,3.06502,10.2222321824287,9.4057,1.04917,-1,1,G,T,True,False
148864,75705967,3.04856,7.035555993499661,4.22168,3.3962,-1,1,G,G,True,True
148864,75760675,3.1107,28.488728465935434,23.4023,5.18973,-1,1,G,G,True,True
148864,75777802,3.1347,12.121358443233497,11.3144,0.807915,-1,1,G,T,True,False
148864,75800043,3.07094,10.291614716070361,5.37115,5.19968,1,-1,G,G,True,True
148864,75975327,3.03903,6.385126884396347,3.53636,3.13763,-1,1,G,G,True,True
148864,76135455,3.16167,11.747219660855457,8.17553,3.59444,1,-1,G,G,True,True
148864,76150036,2.98703,10.54670977853667,7.66476,3.28936,1,-1,G,G,True,True
148864,76218440,3.11039,9.864105220447358,6.27258,3.95048,-1,1,G,G,True,True
148864,76251957,3.06868,9.149439958948307,5.44244,4.00171,1,-1,G,G,True,True
148864,76458516,2.65192,5.88882843963517,5.18599,1.22197,-1,1,G,T,True,False
148864,76525874,3.05945,9.617225890812588,4.86186,4.81436,1,-1,G,G,True,True
148864,76675788,3.11627,8.7765242425573,5.53157,3.50523,1,-1,G,G,True,True
148864,76742301,3.1379,11.02615543893954,7.62295,3.49189,1,-1,G,G,True,True
148864,76821296,3.10371,13.555936886713189,7.77614,5.9523,-1,1,G,G,True,True
148864,76899261,3.05807,6.818122806364594,3.55889,3.27856,1,-1,G,G,True,True
148864,76909835,3.36815,8.186153176285979,7.8778,0.861809,-1,1,G,T,True,False
148864,77012206,3.07572,6.594016124350925,4.22834,3.04394,-1,1,G,T,True,False
148864,77161458,3.07982,10.396739940967072,6.00876,4.8154,1,-1,G,G,True,True
148864,77186937,3.06962,10.767774124037254,7.78287,3.07374,1,-1,G,G,True,True
148864,77286008,2.6531,6.78162828801675,5.24246,2.03526,1,-1,G,T,True,False
148864,77408640,3.05893,8.091777588564828,4.68591,3.64923,-1,1,G,G,True,True
148864,77479527,3.10028,8.32620227989712,4.53223,3.9187,1,-1,G,G,True,True
148864,77700318,3.08884,11.27939135018375,8.52344,3.05418,-1,1,G,G,True,True
148864,78232742,3.08597,10.90233804902875,5.6013,5.59137,-1,1,G,G,True,True
148864,78250928,3.09415,9.379809109135909,6.73109,3.14322,-1,1,G,G,True,True
148864,78368324,3.12732,12.301200831755247,7.30053,5.385,1,-1,G,T,True,False
148864,78421742,3.09269,8.161056568514889,4.25819,4.19471,-1,1,G,G,True,True
148864,78448206,3.54355,8.066689115628295,6.0664,2.59653,-1,1,G,T,True,False
148864,78777747,3.10066,9.278233449440956,5.60511,4.01268,1,-1,G,G,True,True
148864,79104044,3.08464,10.219869704187477,5.65963,4.71438,1,-1,G,G,True,True
148864,79127360,3.07431,11.694191505808726,6.86243,4.83678,-1,1,G,G,True,True
148864,79132291,3.10871,10.875117096040116,6.78265,4.09612,-1,1,G,G,True,True
148864,79212886,3.07742,9.909617187505276,5.35797,4.62878,1,-1,G,G,True,True
148864,79288447,3.18396,7.263730979137377,6.81,1.0169,1,-1,G,T,True,False
148864,79466809,3.0924,9.570922302685636,5.3261,4.24711,1,-1,G,G,True,True
148864,79560847,3.15781,10.161900364449556,6.1488,4.42729,-1,1,G,G,True,True
148864,79721044,3.38142,8.22354015674539,7.68029,1.19825,-1,1,G,T,True,False
148864,79747665,3.13096,10.471733707065892,6.81042,4.09577,1,-1,G,G,True,True
148864,79935245,3.12243,10.606157769659097,6.48435,4.56944,1,-1,G,T,True,False
148864,79945120,3.05588,7.382382001630639,4.62567,3.07901,1,-1,G,G,True,True
148864,80112568,3.49891,17.172037804617133,15.9493,1.57075,-1,1,G,T,True,False
148864,80119048,3.03814,14.757115546989526,9.58352,5.47018,1,-1,G,G,True,True
148864,80350441,3.0741,13.767002704135747,9.26081,4.84242,-1,1,G,G,True,True
148864,80426640,3.13477,7.2000767703476605,5.49875,1.76569,1,-1,G,G,True,True
148864,80561476,3.14093,14.065526184937271,9.28276,5.12693,1,-1,G,G,True,True
148864,80665852,3.10086,11.307526984491348,6.90676,4.40081,-1,1,G,G,True,True
148864,80747222,3.08208,10.644093295288236,5.94985,4.72993,-1,1,G,G,True,True
148864,80870283,3.33434,6.46293967580458,3.85121,3.3192,1,-1,G,G,True,True
148864,80881323,3.10207,10.094893323994166,5.79645,4.65226,1,-1,G,G,True,True
148864,81088009,3.11349,17.59657372938141,11.7112,5.93722,1,-1,G,G,True,True
148864,81105772,2.76827,6.331708697077275,5.28536,1.51661,1,-1,G,T,True,False
148864,81352187,3.12001,7.417088509072075,4.70828,3.32876,1,-1,G,G,True,True
148864,81551366,2.79087,12.134849222618467,6.66138,5.70009,1,-1,G,G,True,True
148864,81610847,2.69855,3.6657741455875326,3.51014,1.02996,-1,1,G,T,True,False
148864,81628638,3.07579,7.015469645445271,3.86027,3.29325,1,-1,G,G,True,True
148864,81640708,3.09371,14.382634839166291,9.18796,5.19756,-1,1,G,T,True,False
148864,81656131,3.08204,7.659195381533232,4.54435,3.61619,1,-1,G,G,True,True
148864,81908181,3.05286,13.261557270945822,7.23375,6.09511,-1,1,G,G,True,True
148864,84547842,2.98905,6.941596647655421,4.516,3.00441,1,-1,G,G,True,True
148864,84628504,3.05973,8.371336879310256,4.76834,3.60354,-1,1,G,G,True,True
148864,84634647,2.66339,3.222619365768318,2.88728,1.27085,1,-1,G,T,True,False
148864,84646583,3.08631,5.897922374143712,3.36627,3.01809,1,-1,G,G,True,True
148864,84681626,3.14642,9.30052825190591,4.94263,4.87148,1,-1,G,G,True,True
148864,84693067,3.1221,7.065292267535718,4.07403,3.4414,1,-1,G,G,True,True
148864,84805870,3.08472,15.707855212230598,8.63852,7.32156,1,-1,G,G,True,True
148864,84832387,3.09311,11.250920221564101,6.15263,5.20492,1,-1,G,G,True,True
148864,84896015,3.11726,9.576695801036022,5.75547,3.93255,1,-1,G,G,True,True
148864,85020556,3.04558,8.894649831111959,4.73775,4.34157,1,-1,G,G,True,True
148864,85056195,2.64076,10.229216065010847,5.48502,4.91453,1,-1,G,G,True,True
148864,85077392,3.06222,21.6992794605397,17.4952,4.38903,-1,1,G,G,True,True
148864,85128120,3.04584,10.662112078683098,6.47878,4.19612,1,-1,G,G,True,True
148864,85141581,3.09607,7.689491942241698,4.61518,3.11953,-1,1,G,G,True,True
148864,85174095,3.07875,11.074983440732542,7.10378,3.979,1,-1,G,G,True,True
148864,85563986,3.10038,11.494186417184995,6.59492,5.09029,1,-1,G,G,True,True
148864,85601034,3.11068,8.959802047020904,5.69123,3.79027,-1,1,G,G,True,True
148864,85681651,3.12036,7.630551178787807,4.32807,3.31834,1,-1,G,G,True,True
148864,85749900,2.76511,9.526513582471448,9.19579,0.711978,-1,1,G,T,True,False
148864,85815110,2.79031,23.76275226653891,14.3944,9.45929,1,-1,G,T,True,False
148864,85922665,3.11587,9.279881017620268,5.72692,3.68846,1,-1,G,G,True,True
148864,86175280,3.13072,13.283994198232548,7.12222,6.52251,-1,1,G,G,True,True
148864,86188984,3.10494,8.283054111678917,5.22701,3.48803,1,-1,G,G,True,True
148864,86190792,3.13336,22.09919646705056,17.5799,4.60897,1,-1,G,G,True,True
148864,86249477,3.09068,9.392158406700826,4.89021,4.72372,1,-1,G,G,True,True
148864,86481780,3.10553,6.373391432826404,4.03101,2.96506,-1,1,G,G,True,True
148864,86485599,3.00343,9.988935796700266,5.99735,4.40494,1,-1,G,G,True,True
148864,86540923,3.15059,13.801737823520632,9.97159,4.0485,-1,1,G,G,True,True
148864,86640894,3.19019,6.167011967528603,3.57841,3.29861,1,-1,G,G,True,True
148864,86862494,3.07563,12.59418679544257,6.6296,6.00967,1,-1,G,G,True,True
148864,86888005,2.8873,10.729086670949444,10.0965,0.971478,1,-1,G,T,True,False
148864,86964747,3.15384,18.68414174385326,11.985,6.70593,1,-1,G,G,True,True
148864,86976135,3.08865,6.19666200431329,3.65597,3.17788,1,-1,G,G,True,True
148864,87184501,3.06047,10.071812458644175,7.01411,3.14894,-1,1,G,T,True,False
148864,87448474,3.11253,10.806990896438286,7.11603,3.92366,1,-1,G,G,True,True
148864,87556890,3.16352,10.278020482089147,5.839,4.76649,1,-1,G,G,True,True
148864,87614267,3.35364,22.44101869819695,21.3265,1.24831,-1,1,G,T,True,False
148864,87771303,3.11452,6.406811223860432,3.3833,3.21461,-1,1,G,G,True,True
148864,87913988,3.07573,7.638360582227119,4.3027,3.88529,-1,1,G,G,True,True
148864,88024282,3.03196,7.495377164526145,4.53959,2.98921,-1,1,G,G,True,True
148864,88248968,3.16894,7.370907806797544,7.10328,0.888785,-1,1,G,T,True,False
148864,88338156,3.10213,7.433795302461589,4.516,3.18181,1,-1,G,G,True,True
148864,88384926,3.10056,8.045749518627831,4.40335,4.00432,1,-1,G,T,True,False
148864,88438806,3.11306,10.027938486972284,5.67064,4.58469,1,-1,G,G,True,True
148864,88651539,3.09312,9.550706218227978,5.01219,4.78928,1,-1,G,G,True,True
148864,89157526,2.63787,17.753164583353836,15.1585,2.68488,1,-1,G,T,True,False
148864,123155276,2.95097,8.248870707078638,4.78066,3.87602,-1,1,G,G,True,True
148864,123348166,3.05968,9.20044224432853,5.03869,4.40427,1,-1,G,G,True,True
148864,123519417,3.14632,10.135062962958296,6.73753,3.65419,1,-1,G,G,True,True
148864,123601469,3.10632,7.573119986538507,4.29681,3.69691,-1,1,G,G,True,True
148864,123668571,3.15421,11.040950058996916,9.85874,1.61543,1,-1,G,T,True,False
148864,123758834,3.04368,21.44134394129715,14.5419,6.90344,1,-1,G,G,True,True
148864,123893375,3.09464,10.94611111720181,7.0642,3.92644,1,-1,G,G,True,True
148864,124036181,3.11338,14.039707302593598,10.2503,3.85622,1,-1,G,G,True,True
148864,124130530,2.93691,5.592997842515765,4.06762,2.04918,-1,1,G,T,True,False
148864,124202885,3.13587,15.075773058841792,10.9238,4.43715,1,-1,G,G,True,True
148864,124371369,3.34235,9.387892935094648,4.96535,4.84265,1,-1,G,G,True,True
148864,124482558,3.12319,10.58425796541732,5.74803,5.1647,1,-1,G,G,True,True
148864,124567775,3.16231,7.5344356356133275,4.88878,3.24461,-1,1,G,G,True,True
148864,124703678,2.82881,8.234086986776372,4.98712,3.71595,1,-1,G,G,True,True
148864,124735202,2.83055,3.60192377044601,3.1455,1.40652,1,-1,G,T,True,False
148864,125017781,3.16302,12.698565651561635,9.65468,3.13319,-1,1,G,G,True,True
148864,125127030,3.02853,12.122107694183754,10.3224,1.90821,1,-1,G,G,True,True
148864,125216658,2.71574,5.262965101637669,4.01558,1.89073,1,-1,G,T,True,False
148864,125219994,3.04719,8.43185832013851,5.08793,3.86415,-1,1,G,G,True,True
148864,125352021,3.1087,6.465341266765506,4.02945,3.00367,1,-1,G,G,True,True
148864,125354086,3.09603,9.216341861218906,5.52919,4.06709,-1,1,G,G,True,True
148864,125386597,3.22204,11.644412764944397,6.79531,4.96185,-1,1,G,G,True,True
148864,125476040,3.09343,14.72344640751699,13.8474,1.16355,-1,1,G,T,True,False
148864,130444201,3.06978,8.670154511454799,5.29258,3.83713,1,-1,G,G,True,True
148864,130461820,2.67507,8.957319270964947,4.88008,4.42313,-1,1,G,G,True,True
148864,130492716,3.51111,22.5519877916197,20.8775,1.89546,-1,1,G,T,True,False
148864,130518697,3.10475,13.581069931478742,9.6209,4.21597,1,-1,G,G,True,True
148864,130697490,2.89625,20.043185836450753,11.721,8.51214,1,-1,G,G,True,True
148864,130804897,3.15058,6.754392321257997,3.6682,3.09656,1,-1,G,G,True,True
148864,130879127,3.11475,10.652166093278868,6.83495,4.02511,-1,1,G,G,True,True
148864,130898548,3.47689,16.42931515398314,14.1165,2.50386,1,-1,G,T,True,False
148864,130942450,3.00032,12.370994583222199,11.6797,0.986012,-1,1,G,T,True,False
148864,131078283,3.0321,6.273810009278652,3.55678,3.29446,1,-1,G,G,True,True
148864,131293557,3.07785,7.547450583973704,4.66363,3.2172,-1,1,G,G,True,True
148864,131304263,2.90481,13.647780360873925,12.281,1.62951,1,-1,G,T,True,False
148864,131346745,3.13512,8.458433416963214,4.95865,3.55637,1,-1,G,G,True,True
148864,131530956,3.36934,7.737653712267111,7.49663,0.936066,-1,1,G,T,True,False
148864,131546757,3.04939,8.035481662837642,4.10186,3.93952,-1,1,G,T,True,False
148864,131669326,3.09924,6.999783179099478,4.11425,3.53781,-1,1,G,G,True,True
148864,131768251,3.11462,10.435115004890937,5.66019,4.79735,-1,1,G,G,True,True
148864,131897661,2.93722,12.34710084888647,11.8051,0.876009,-1,1,G,T,True,False
148864,131933993,3.10725,11.7131621206786,6.61239,5.13345,-1,1,G,T,True,False
148864,132005007,2.78751,7.604324578882729,4.16328,3.44222,1,-1,G,G,True,True
148864,132050172,3.07934,6.695812668780392,3.7103,3.03619,1,-1,G,G,True,True
148864,132115768,3.07572,13.198824661768183,7.59471,5.61233,1,-1,G,G,True,True
148864,132129878,3.02883,12.806658888026806,9.50755,3.49855,1,-1,G,G,True,True
148864,132640200,3.06696,5.53825973527786,3.15574,3.11682,1,-1,G,T,True,False
148864,132716760,3.03793,8.147822769719589,4.8213,3.87183,1,-1,G,G,True,True
148864,132747568,3.02859,7.13312804681088,4.21781,3.01826,1,-1,G,G,True,True
148864,132945981,3.12417,8.34740786514736,5.27883,3.56388,-1,1,G,G,True,True
148864,133069914,2.71219,10.961992400553832,5.93007,5.21068,-1,1,G,G,True,True
148864,133286553,3.43369,9.014290193150206,5.02287,4.32488,-1,1,G,G,True,True
148864,133437550,2.96549,8.943801277896329,4.72842,4.22353,-1,1,G,G,True,True
148864,133468632,3.08404,14.76579670991984,8.50143,6.45538,-1,1,G,G,True,True
148864,133738549,3.1015,10.004126231370183,6.37974,3.99128,-1,1,G,G,True,True
148864,133927097,3.54485,8.13160792500819,4.91184,3.2428,-1,1,G,G,True,True
148864,134048886,2.82256,3.4655619978107284,3.2535,1.19253,-1,1,G,T,True,False
148864,134068614,3.11507,7.16836290672424,3.86979,3.39809,1,-1,G,G,True,True
148864,134094727,3.32292,16.53506447583438,11.9801,4.61,1,-1,G,G,True,True
148864,134357468,3.10996,8.055171248003422,4.1188,3.94286,-1,1,G,G,True,True
148864,134427566,2.99709,12.297240090528444,7.2436,5.05505,1,-1,G,G,True,True
148864,134561067,3.06591,13.112271850953213,6.69554,6.42139,-1,1,G,G,True,True
148864,134823821,3.16319,8.964301927658896,4.99809,4.35841,1,-1,G,G,True,True
148864,134898045,3.01732,6.152805499995591,3.48506,3.13955,1,-1,G,G,True,True
148864,134960045,3.25394,10.012874072980095,9.74621,0.755005,1,-1,G,T,True,False
148864,134990146,3.05312,14.44847641723514,10.2008,4.27676,1,-1,G,G,True,True
148864,135025143,3.09188,8.442512537767948,4.68425,3.7777,-1,1,G,G,True,True
148864,135124748,3.11274,16.58670666478539,15.3316,1.43324,-1,1,G,T,True,False
148864,294935636,2.99684,6.848301829501676,3.8114,3.64219,-1,1,G,G,True,True
148864,294963401,3.26008,7.227775302131355,4.09674,3.76459,-1,1,G,T,True,False
148864,295462361,2.99269,8.368009212637377,4.75126,3.79903,-1,1,G,G,True,True
148864,295490062,3.11122,20.14592025073053,11.2238,9.15423,-1,1,G,G,True,True
148864,295563166,3.06857,10.101436750226425,5.89795,4.65631,1,-1,G,G,True,True
148864,295912894,2.93854,21.266511624899273,19.4381,1.99758,1,-1,G,T,True,False
148864,295948934,3.08249,10.228425552571618,5.38095,5.29594,-1,1,G,G,True,True
148864,296060459,3.00336,19.255103403001943,18.3126,1.16796,1,-1,G,T,True,False
148864,296250421,3.54741,13.533732608074462,12.9095,0.890784,-1,1,G,T,True,False
148864,296353943,3.14053,11.504767911005418,6.74907,4.75854,1,-1,G,G,True,True
148864,296419258,3.04709,10.343533207229578,5.83978,4.81023,-1,1,G,G,True,True
148864,296524587,3.10648,6.87571633583178,4.51946,3.00821,-1,1,G,G,True,True
148864,296646286,2.69251,7.109821458432413,6.84263,0.730929,1,-1,G,T,True,False
148864,310850269,3.09077,6.633151539125275,5.29791,1.93421,-1,1,G,T,True,False
148864,310936380,3.0812,9.871320688443872,5.97169,3.95242,-1,1,G,G,True,True
148864,311022377,3.10002,11.930750797741103,9.27724,2.74624,1,-1,G,G,True,True
148864,311031770,3.07363,6.8915973559024035,3.60713,3.40907,-1,1,G,G,True,True
148864,311058633,3.09194,12.547668437737746,7.84713,4.709,1,-1,G,G,True,True
148864,311210560,3.11484,9.955916855041528,5.39223,5.0368,1,-1,G,G,True,True
148864,311282415,3.12396,13.923724160532625,7.93915,6.1477,-1,1,G,G,True,True
148864,311311358,3.15211,10.273120619660803,6.41785,4.27495,1,-1,G,G,True,True
148864,311662139,3.0751,7.266620382908481,5.91999,1.86254,-1,1,G,T,True,False
148864,311691014,3.29163,5.245912121356971,3.08164,3.0705,1,-1,G,G,True,True
148864,311760797,3.11149,9.628767743735436,5.30307,4.57366,1,-1,G,G,True,True
148864,311764017,3.01406,11.944634351846062,8.66852,3.39015,-1,1,G,G,True,True
148864,311853333,3.08868,7.481682383535136,4.38573,3.69098,-1,1,G,G,True,True
148864,311865809,2.95047,13.38195542107356,8.10565,5.28679,-1,1,G,G,True,True
148864,311922436,3.35082,15.230564054827024,13.6914,1.768,1,-1,G,T,True,False
148864,311968473,3.07857,11.634654884129567,7.48056,4.49864,-1,1,G,G,True,True
148864,312059629,3.11844,9.28812272163159,5.20556,4.22268,-1,1,G,G,True,True
148864,312074261,3.11074,8.537291475182512,5.61995,3.25333,-1,1,G,G,True,True
148864,312211080,2.84331,12.820681105195192,11.7242,1.34254,-1,1,G,T,True,False
148864,312495711,3.10687,11.585935520915676,7.89214,4.02191,-1,1,G,G,True,True
148864,312498566,3.12466,12.497334108752954,7.33836,5.52728,1,-1,G,G,True,True
148864,312788939,3.05588,10.98910881260082,6.38451,4.61041,-1,1,G,G,True,True
148864,312845586,3.11575,10.235166118534666,7.28931,3.33741,1,-1,G,G,True,True
148864,312862636,3.19698,7.055402063398017,4.17564,3.53033,-1,1,G,T,True,False
148864,313015744,3.42378,12.088077488573774,6.55062,5.55682,1,-1,G,G,True,True
148864,313050322,3.51812,9.295640156169988,5.47725,4.45078,1,-1,G,G,True,True
148864,313167238,2.79357,14.333917067574376,7.59056,6.81689,1,-1,G,G,True,True
148864,313245487,3.08391,9.71394204601619,5.10352,4.62213,-1,1,G,G,True,True
148864,313378720,3.08138,7.1235891705218375,4.46855,3.24697,-1,1,G,T,True,False
148864,313566885,3.0525,9.698901897251048,6.17102,3.66288,-1,1,G,G,True,True
148864,313627201,3.14978,6.321231197298513,3.64488,3.37033,1,-1,G,G,True,True
148864,313704300,3.18284,8.238655087142561,5.56937,3.11201,-1,1,G,G,True,True
148864,313719502,3.07274,8.645574889201354,6.65837,2.50871,-1,1,G,T,True,False
148864,313781939,3.09826,13.049753762428661,8.22693,4.86377,1,-1,G,G,True,True
148864,313794804,3.09902,10.665246348420649,6.79766,3.87985,-1,1,G,G,True,True
148864,313882906,3.37933,12.758830524520025,12.223,0.968232,1,-1,G,T,True,False
148864,313973754,3.02566,7.821628056421502,4.66414,3.57689,1,-1,G,G,True,True
148864,314012436,3.11184,28.41068029507389,20.3484,8.20044,-1,1,G,T,True,False
148864,314121073,3.17752,14.364705058089324,13.302,1.29111,-1,1,G,T,True,False
148864,314147162,3.07543,7.659968944392726,4.98121,3.13468,-1,1,G,G,True,True
148864,314159725,3.07049,7.409894159793647,3.96203,3.77641,-1,1,G,G,True,True
148864,314309506,3.08476,8.044458975300948,4.36631,4.22303,-1,1,G,G,True,True
148864,314317759,3.1223,5.382792063450436,4.06255,1.92003,1,-1,G,T,True,False
148864,314669800,3.27521,12.215219844049635,11.6161,0.996236,-1,1,G,T,True,False
148864,314710852,2.72935,8.878492659055365,7.17623,2.07997,1,-1,G,T,True,False
148864,314755894,2.88476,10.373071971719323,8.57332,2.18943,-1,1,G,T,True,False
148864,315153944,3.10806,10.381566964087117,6.1927,4.332,-1,1,G,G,True,True
148864,315267610,3.57773,9.998944994948731,9.75478,0.857836,1,-1,G,T,True,False
148864,315647050,3.09744,9.914290218800335,6.34389,3.81896,1,-1,G,G,True,True
148864,315861606,3.03631,7.610194891801393,3.87652,3.7339,-1,1,G,G,True,True
148864,315893983,3.13145,7.727646071773733,4.14575,3.89067,1,-1,G,G,True,True
148864,315908129,3.37474,3.3240822086767046,3.48835,1.21792,1,-1,G,T,True,False
148864,315945347,3.08428,8.24368080525083,4.37413,4.08182,1,-1,G,G,True,True
148864,315960395,3.12948,11.026428202377412,7.47818,3.57171,1,-1,G,G,True,True
148864,316019646,3.05848,23.815945749780752,17.0489,6.77985,1,-1,G,G,True,True
148864,316041565,3.26391,11.54510511006721,7.74443,4.2244,-1,1,G,G,True,True
148864,316042762,3.11915,9.61744471114074,5.10002,4.64689,-1,1,G,G,True,True
148864,316104094,3.06081,7.615935240927406,4.29068,3.64136,1,-1,G,G,True,True
148864,316423467,2.9491,12.002990767612879,8.29128,3.79621,1,-1,G,G,True,True
148864,316490434,3.08227,8.220989482294694,4.2946,4.16281,-1,1,G,G,True,True
148864,316571509,3.39957,16.91483977649508,9.38917,7.55596,1,-1,G,G,True,True
148864,316574082,2.83899,12.802439396900109,8.29844,4.58194,-1,1,G,G,True,True
148864,316759711,3.08033,8.415509538516607,4.99826,3.91142,-1,1,G,G,True,True
148864,316790735,3.25434,5.145701546971025,4.36958,1.71178,-1,1,G,T,True,False
148864,316899105,3.10122,14.199929017695828,7.1637,7.03899,1,-1,G,G,True,True
148864,316965261,2.97006,10.098611062047098,5.13837,4.9985,-1,1,G,G,True,True
